id	titlescore	titlestd
1qstrz	6.0625	5.3088222564
1qstwq	null	null
1qsuav	93.0707070707	215.744155089
1qsv0a	335.791798107	386.447797082
1qsvy3	1192.75510204	996.78562022
1qsw32	null	null
1qswqn	261.105263158	420.88514432
1qswx1	null	null
1qsxin	null	null
1qsxjq	33.207253886	86.2903193991
1qsxyj	263.128712871	393.721006498
1qsyl3	165.441176471	343.163071438
1qsyp2	186.111111111	186.88287743
1qt0nj	null	null
1qt0rs	242.66	391.502623746
1qt0vq	72.6833333333	125.995170763
1qt1u0	11.1176470588	17.6197828422
1qt25o	598.696969697	637.188417887
1qt3ap	395.8	482.349416917
1qt4fa	null	null
1qt4ji	200.744186047	171.61586269
1qt4nl	24.65	49.9182081009
1qt4qv	18	0
1qt4t2	156.436363636	344.267800815
1qt4y1	125.453125	237.783378945
1qt5ce	76.4936170213	234.492487204
1qt5mh	9.3333333333	7.2571803524
1qt5q9	98.6896551724	293.409693967
1qt5qz	562.333333333	618.514528707
1qt5u3	15.3333333333	12.6578916974
1qt656	105.594871795	178.702718256
1qt68p	83.6	246.465629788
1qt69g	23.2222222222	11.9608414585
1qt76r	2	0
1qt7pw	114.444444444	128.840220697
1qt7qr	7.3571428571	7.2171140142
1qt843	174.241935484	249.30447025
1qt889	22.5	17.3493515729
1qt8e6	null	null
1qt8py	256.461904762	441.502414356
1qt90a	296.858585859	352.658819014
1qt99i	241.235294118	361.642255699
1qt9pp	20.5	19.5
1qta7e	12.2	7.730459236
1qtb0s	237.023648649	322.904579844
1qtbct	116.25	81.1522488906
1qtbxk	46.5	33.5
1qtc5y	6.3888888889	10.7037838008
1qtczg	108.896226415	226.376665961
1qtdub	85.7671232877	126.578095505
1qtewa	150.268041237	336.154312732
1qtf4z	225.19266055	308.045524965
1qtfqk	35.7682926829	107.325047514
1qthbw	124	0
1qti3l	125.5	159.9847649
1qtilk	42.5619047619	130.433630181
1qtj6z	null	null
1qtjfi	38	59.8756286739
1qtjo6	470.818181818	746.233429014
1qtkjc	255.625	476.396089798
1qtkjz	null	null
1qtkk5	134.2	195.791113179
1qtm2h	57.1666666667	264.923898926
1qtow9	383.958333333	617.410349711
1qtp2o	209.201438849	382.352452943
1qtp63	null	null
1qtpbm	272.823529412	529.969392601
1qtqdm	281.525925926	428.012111799
1qtqju	38	0
1qtr3o	29.2717391304	110.681888788
1qtruc	42	24
1qtrxi	51.8	137.130521767
1qts9b	294	127
1qttb2	324.224489796	372.744332431
1qtuit	7.8571428571	12.0407471461
1qtuty	71.1162790698	214.048797338
1qtuwc	217.333333333	367.626471058
1qtux0	null	null
1qtv92	271.578947368	230.854092856
1qtvp2	498.838383838	514.887586183
1qtwnm	93.2727272727	149.402704273
1qtwue	9.7441860465	18.5021595512
1qtwz8	null	null
1qtx4m	294.832460733	482.680347104
1qtxzh	81.8	104.286911931
1qty2t	13.9615384615	28.1062281207
1qtydn	147.343434343	500.403456649
1qtzfl	21.5416666667	92.1249057741
1qtzkc	184.734939759	460.889791189
1qtzub	null	null
1qu1v3	42.7272727273	108.116175654
1qu1w8	5.6842105263	6.4730423302
1qu2a7	28	5.4772255751
1qu2jp	16.5	15.6923548265
1qu2pu	269.111111111	345.028161313
1qu3ie	null	null
1qu3ux	null	null
1qu464	204.549839228	314.475866589
1qu50c	10.8	12.4482930557
1qu5mb	86.5416666667	186.209554706
1qu5pg	145.933333333	336.591734235
1qu5v4	146.818181818	250.296122144
1qu62o	115.303030303	218.105546433
1qu6b0	35.9333333333	149.232689299
1qu6is	160.564556962	433.995610734
1qu6v1	191.388888889	376.227936066
1qu754	112	78.1003627819
1qu75t	239.978494624	433.606555184
1qu7az	2.3333333333	0.4714045208
1qu7b1	31.5333333333	101.223756544
1qu7cj	454.37962963	513.608975735
1qu8j5	33.7857142857	154.723183801
1qu92o	8.725	20.3936111319
1qu9z2	22.962962963	69.6916390551
1quag2	10.1111111111	13.4614217876
1qubr8	6.5789473684	8.5674769944
1qubtr	31.25	53.8023001367
1quc26	27.5	16.6708328126
1quedp	562.625	780.5996393
1quekx	19.3703703704	64.8246341768
1quet2	123.558935361	288.852448529
1qufcc	396.50862069	428.493843671
1quffh	301.363636364	455.547277803
1qufp4	99.0846153846	136.81992852
1qufpd	14.5	32.9658914638
1qufwl	71.1386138614	171.949741086
1quhdv	37.2222222222	32.6046274077
1quhk6	6.2	7.2498275842
1quigr	239.866666667	255.904374501
1quiou	386.272151899	465.163883585
1qujkz	316.669811321	403.10953429
1quk12	136	128.226362344
1quk3m	null	null
1quk95	320.168539326	540.331259942
1qulv3	222.259615385	299.45429519
1qum31	294.225806452	324.68254567
1qumwp	35.6019417476	156.056147464
1qun8p	131.052631579	244.269883893
1qunlm	104.15	424.147648231
1qunxv	28	8
1qurwo	243.052631579	323.841276968
1qus8f	314.109004739	490.062354543
1qusb3	31.8243243243	144.99239105
1quso7	220.088235294	308.824523528
1qutaa	198.183673469	479.135772734
1quu03	243.641176471	334.340713079
1quu66	324	509.988725366
1quu9h	1	0
1quud7	221.785714286	366.574915082
1quuqs	170.12	251.846750227
1quv2g	110.3	112.553143004
1quwg6	52.1489361702	82.5131785022
1qux1v	191.625	375.910872914
1qux71	86	81.6486374657
1quz7p	162.058823529	271.132131817
1quzi5	44.9090909091	64.1396977421
1quzn2	203.112449799	525.055127538
1quzsd	133.183333333	335.921046858
1quzsj	9.5555555556	11.3246153833
1qv0d7	565.75	551.77615706
1qv0i1	451.41	635.69134169
1qv0py	316	311
1qv0xv	315.975609756	396.654561134
1qv0zy	31.048	163.389784552
1qv1 	197.025641026	374.648141743
1qv1z1	141.254054054	314.582838826
1qv2sj	132.064676617	264.317521243
1qv2wt	67.3571428571	95.1116690624
1qv462	303.484848485	353.765669279
1qv4w6	null	null
1qv58e	14.7142857143	22.2884613691
1qv5id	246.39	464.873163239
1qv6q6	82.131147541	280.962206513
1qv6t9	46.5	26.5
1qv7ai	288.217391304	608.322029744
1qv7ce	254	0
1qv865	7	5.8651513195
1qv88y	8.3333333333	17.5657495017
1qv8by	278.085714286	519.620761239
1qv8pl	189.666666667	254.345466171
1qv8tj	436.105263158	496.067880741
1qv9oz	2	0.7071067812
1qva0j	53.1339285714	172.589753852
1qva26	18.8888888889	36.9855660869
1qvacl	48.2448979592	156.871327828
1qvamu	8.4	8.0149859638
1qvasf	27.7142857143	26.9587742712
1qvbpy	351.268041237	552.393769523
1qvc9k	null	null
1qvcdw	82.5967741935	187.462724009
1qvcx1	159.816326531	258.515279892
1qvdfm	238.236514523	470.11361529
1qvdn1	37.2441860465	173.251056982
1qve4k	141.944444444	176.650619467
1qve7z	137.845360825	200.181945086
1qvf2d	34.5357142857	56.3043275061
1qvfwx	175.833333333	213.343554443
1qvfzb	25.8	72.4207152685
1qvg0w	336.205128205	397.525240578
1qvg44	379.485714286	432.379487516
1qvgrc	94.1818181818	157.216852339
1qvhaq	275.55	267.214384905
1qvimv	216.12345679	424.358990313
1qvio1	133.714285714	505.778639973
1qvipm	44.4333333333	215.022430354
1qviq3	34.7978723404	61.251761553
1qvix3	201.03968254	276.036580299
1qvj38	5.125	5.0109255632
1qvjdl	327.058510638	499.635166665
1qvjha	145.72	238.294485039
1qvk5o	310	0
1qvk6c	284.538461538	298.108425134
1qvk8m	314.16	385.919388474
1qvklj	243.060606061	303.642726601
1qvkqw	200.189655172	233.544092927
1qvkso	null	null
1qvksp	37.3333333333	46.4351399505
1qvngm	333.65	296.213179146
1qvo2f	27.3333333333	99.7687925446
1qvo34	null	null
1qvoaz	327.131944444	498.844251002
1qvoma	23.9444444444	79.2117220718
1qvop2	212.76744186	486.766948545
1qvp39	141.193548387	328.899280529
1qvp9m	37.756097561	174.302621685
1qvppy	null	null
1qvprn	154	7
1qvpyw	1	0
1qvpz7	239.891050584	294.135473627
1qvq2y	208.978142077	322.527026127
1qvrag	null	null
1qvs7l	2	0
1qvsjq	10.9512195122	18.6088770051
1qvsro	50.6551724138	176.713146841
1qvt4k	160.887755102	338.41355218
1qvt9i	7	0
1qvttm	308.67	506.367989806
1qvuk1	46.52	124.778241693
1qvutl	1	0
1qvuw8	8	7
1qvv6f	16.9090909091	44.4225851014
1qvv8c	40.7042253521	164.448064867
1qvvj1	142.952380952	310.76530871
1qvvpn	2	1
1qvvsq	234.847058824	509.685785694
1qvvtd	122.238095238	330.189542213
1qvvz2	18.0333333333	44.4150750184
1qvw2o	148.414285714	136.14881489
1qvw5f	200.930693069	334.819036609
1qvw7c	25	0
1qvwsv	39.0103092784	129.757386207
1qvxf2	48	0
1qvxqs	215.060606061	436.285232855
1qvxwi	353.191919192	500.840317639
1qvy3h	172.25	191.020777666
1qvy7q	78.3782051282	277.67935629
1qvyd5	null	null
1qvzio	133.313131313	207.936550465
1qvzpb	182.539130435	380.474881464
1qw224	120.1	162.816583922
1qw25y	552.15625	692.043367471
1qw2f0	101	118.768682741
1qw2iq	260.421052632	339.768907397
1qw2lo	25.416	134.941479701
1qw2x2	null	null
1qw30h	286.333333333	225.66100436
1qw31c	null	null
1qw3gz	35.4857142857	163.403684419
1qw410	280.677419355	404.036838555
1qw43c	47.3613445378	212.549775924
1qw47f	170.81443299	473.20025468
1qw4kk	24.828125	126.913917022
1qw5gv	96	86
1qw6dq	4.1111111111	3.2810717912
1qw6dy	215.979591837	333.600089916
1qw6ka	114.019607843	281.696644665
1qw6z7	null	null
1qw712	39.5	180.368081258
1qw75b	261.136363636	376.588087259
1qw788	84.0344827586	183.115891843
1qw7lx	153.166666667	154.385250447
1qw7xz	34.4666666667	57.419934595
1qw83e	139.337837838	236.775996148
1qw874	160.418181818	187.707479476
1qw89b	65.9790794979	129.601753943
1qw8lc	188.5	173.5
1qw8oa	219.148264984	346.462255862
1qw9m2	160.727272727	400.66730495
1qw9vi	47.8888888889	212.632021444
1qw9xs	3.5	2.5
1qwa6e	181.684210526	387.153791369
1qwc0g	137.324675325	156.501810417
1qwcdl	360.320158103	552.443165274
1qwcjc	307.307692308	321.11473737
1qwd8z	7.6	9.1673333091
1qwdc4	469.125	461.835857611
1qwdju	341.759259259	523.711149366
1qwdkp	93.7111111111	383.750591587
1qwdlb	28	0
1qwdtk	299.994791667	382.468666982
1qwdzu	63.8139534884	240.911761885
1qwe0g	10.275862069	14.4123906264
1qwe0i	460.75	628.539991435
1qwe28	29	22
1qwfal	186.050505051	271.86291011
1qwfl3	38.08	90.1132265542
1qwfxx	184.017647059	303.074568062
1qwg11	434.53	522.057476816
1qwh67	242.121495327	411.13959951
1qwh8d	181.23255814	407.392978511
1qwhac	28.2051282051	95.3474562304
1qwhdw	2.6	1.8547236991
1qwhkl	67	0
1qwhwq	38.1395348837	86.4458197649
1qwhzd	326	24
1qwkhg	142.393442623	399.093492423
1qwkvy	22.4659090909	78.9306296209
1qwl4z	184.952380952	266.50013224
1qwlg5	139.157894737	227.265150768
1qwlju	35.0948275862	225.33323899
1qwlnc	24.5428571429	118.987236496
1qwlwh	190.717171717	242.740624777
1qwmjb	7	6.7823299831
1qwmva	39.5	36.5
1qwnfc	null	null
1qwo87	null	null
1qwp4i	220.842105263	276.188359923
1qwp4n	212.464788732	526.641065756
1qwphe	98.2911392405	396.989721893
1qwpio	14.9444444444	25.7087797848
1qwppq	55	14
1qwpva	192.618055556	287.625359059
1qwpvn	226.972222222	230.945368253
1qwpyx	115.826530612	198.615823686
1qwq4m	200.545454545	286.4552523
1qwqa2	218.505208333	287.418720348
1qwqb7	4.7777777778	3.5832256659
1qwqfu	7	10.2193337654
1qwqnp	193.7	196.077051181
1qwqr1	12.8	23.1205536266
1qwqwd	195.514814815	264.416082331
1qwrd6	196.949494949	275.178119496
1qwrj4	282.95505618	445.811491127
1qwrrm	27.3095238095	138.85089435
1qwru3	138.898989899	237.012401966
1qws23	53.7142857143	126.271492412
1qws24	1	0
1qwsmr	65.3805970149	312.074971732
1qwsuf	133.608247423	252.921794551
1qwsx4	68.2872340426	229.266992101
1qwt10	307.285714286	486.37709678
1qwt6o	317.468531469	471.655732636
1qwto6	243.060606061	443.07773033
1qwtsc	17.0379746835	61.934314539
1qwtzu	176.671052632	427.239868167
1qwu5y	72.701754386	244.140092434
1qwubp	177.469387755	424.562228416
1qwurd	225.823293173	323.720876254
1qwuy1	27.6336633663	63.2342373068
1qwv8i	4.25	2.7726341266
1qww57	13.9473684211	27.5078432532
1qwx46	271.875	628.066166399
1qwyeh	188.568965517	327.826337125
1qwz5t	9.9230769231	18.4410142323
1qwzcr	121.567567568	257.204045672
1qwzqt	11.3333333333	12.211106056
1qx01x	59.608490566	169.995151217
1qx06d	214.96969697	240.655856995
1qx0r5	122.945945946	236.180181555
1qx1qy	20.6923076923	58.4167844892
1qx255	24.8157894737	50.3753569992
1qx29d	34.6344086022	116.310558045
1qx2lb	592	312.475065672
1qx2zm	127.104651163	334.698372682
1qx357	null	null
1qx3dz	313.333333333	232.528612337
1qx3o0	163.736842105	185.847940703
1qx45e	399	208
1qx46i	41.4846625767	145.473728188
1qx4fg	307.1	473.082054194
1qx5lx	288.622222222	605.987579223
1qx67r	202.233716475	330.564411929
1qx6ad	308.75	773.964590598
1qx6p0	160.166666667	207.112221325
1qx6pl	296.177033493	425.090536091
1qx73a	272.350515464	506.975711434
1qx7t3	98.9705882353	405.646432927
1qx8f3	403.428571429	702.237822382
1qx8oq	65.1893203883	190.601928704
1qx8zd	37.875739645	205.315436211
1qx9rg	7.1666666667	4.5246239868
1qx9yn	36.9636363636	111.833311615
1qx9zc	338.585308057	432.611743308
1qxa3e	80.4	41.058981965
1qxai8	101.5	39.0800460593
1qxans	94.0744680851	252.520411619
1qxbg0	47.5	17.5
1qxbt9	221.163934426	415.078510461
1qxc2k	null	null
1qxcie	293.977777778	394.493598815
1qxcii	381.241860465	504.112756966
1qxe8k	53.2115384615	108.942528345
1qxfng	16.2	21.4979068749
1qxgpw	520	776.61122835
1qxgq0	320.785714286	433.934109312
1qxgr1	551	865.574831816
1qxgu8	287.331730769	414.555752204
1qxh24	452.823529412	573.308482335
1qxh4x	null	null
1qxhx8	388.125	508.882952529
1qxike	55	41.9046536795
1qxioa	366.933333333	612.280487649
1qxj70	190.939849624	248.596307699
1qxjmy	114.816326531	413.57272013
1qxkfp	265.714285714	424.139873925
1qxl83	243.428571429	433.573436569
1qxlkb	205.714285714	386.892029095
1qxm8z	1493	0
1qxn8n	72.4545454545	212.314749804
1qxnif	124.353448276	302.494378811
1qxnk3	null	null
1qxobv	365.519230769	561.017276245
1qxolj	61.4262295082	101.437287259
1qxonv	28.8076923077	27.5555651656
1qxool	321.101010101	347.162305795
1qxpi4	19.6	25.0487524639
1qxq3p	68.0505050505	97.2713972449
1qxq9v	272.111111111	420.204399851
1qxqf8	112.058823529	331.072494387
1qxqmw	3.5	2.7537852736
1qxqo3	303	0
1qxqu7	94.362244898	225.972832038
1qxqvb	31	0
1qxrkh	271.032786885	332.358863618
1qxs1g	null	null
1qxsi6	37.1923076923	99.847968752
1qxsvo	92.5679012346	296.752793918
1qxt66	null	null
1qxtbz	null	null
1qxtyn	24.3619047619	127.549364771
1qxu2p	162.112299465	271.110813046
1qxufk	62	79.3011139056
1qxuip	1.8333333333	0.8975274679
1qxupl	311.666666667	394.589941867
1qxv44	265.912878788	422.261753681
1qxv4v	93.4473684211	293.672140622
1qxvdp	310.325	512.149411183
1qxvn8	204.4	274.867968305
1qxvt6	61.5	65.2118343043
1qxvxm	4.6666666667	4.9216076867
1qxvz0	null	null
1qxw1j	49.5659574468	213.525141553
1qxwez	283.27	361.190029071
1qxwuy	5.7391304348	6.6215549947
1qxx5b	96.8333333333	96.0024594592
1qxxgl	291.625	265.770078028
1qxxk6	227.5	295.919330224
1qxy70	191.785714286	140.278894946
1qxyqd	null	null
1qxyx3	31	54.1253688722
1qxzbq	275.161616162	395.297323391
1qxzmb	86.7660818713	257.570823092
1qxzoe	212.833333333	231.894671972
1qxzpk	190.18957346	228.352210049
1qxzxm	null	null
1qxzyy	177.777777778	187.642554862
1qy0jh	23.4024390244	128.422498196
1qy0uq	null	null
1qy17k	4.8	3.6551333765
1qy1iq	102	0
1qy1mf	285.143884892	321.82229694
1qy2en	116.107142857	145.298667599
1qy2lh	198.323308271	457.203884183
1qy2z0	205.136363636	283.05497305
1qy38q	271.571428571	629.784170999
1qy3df	37.8571428571	60.6663676452
1qy3dy	1012	986
1qy3hl	200.930232558	334.983123167
1qy3oa	31.6666666667	24.9844396019
1qy4ip	178.952380952	263.742625178
1qy4nl	137.18	262.358776487
1qy4nn	230.611111111	169.618899264
1qy4xr	15.7	35.5922744426
1qy59c	49.3128834356	129.669259379
1qy5c9	169.4	192.964867269
1qy5mz	50.0094339623	147.160770465
1qy5nn	69.6595744681	282.334966036
1qy5pe	6.5789473684	9.265948543
1qy5rp	6	0
1qy5wl	208.19047619	146.50389855
1qy5xr	146.13	225.150201199
1qy62g	23.64	99.6616796969
1qy6rg	17.25	20.3761502743
1qy745	170.897959184	365.06000317
1qy7up	325.54	576.336037742
1qy845	10.4	10.1311401135
1qy875	223.8125	228.577043562
1qy87w	89.2595419847	288.985395119
1qy8db	null	null
1qy8fj	100.5	4.5
1qya5m	274	0
1qyazy	222	512.173671292
1qyb2h	142.362369338	228.177541927
1qyb5l	10.2	11.7937836733
1qyb7u	5	0
1qybcz	52.4126984127	188.112988246
1qybg3	153	98
1qybkw	22.3673469388	102.078511405
1qybou	26.8235294118	106.40667565
1qybqf	191.251968504	340.822418224
1qyc3x	7.7142857143	9.2537912804
1qycfn	165.921052632	224.443782073
1qyd2k	29.0925925926	125.152687268
1qydeh	184.714285714	242.505207182
1qydek	183.909090909	401.567486584
1qydjn	120.538461538	111.000079962
1qydk6	4	0
1qydow	4.45	3.8141185089
1qydp2	131.362318841	277.403591871
1qye72	null	null
1qyego	61	39
1qyen5	44	0
1qyetu	210.751968504	289.195363319
1qyevp	61.2696629213	204.611869572
1qyf6u	226.710526316	333.592795257
1qyg84	271.17721519	511.245284327
1qygoh	42.5	18.5
1qygpc	5.25	5.9319052589
1qygsp	271.607142857	443.884906196
1qygwp	168.193181818	283.507129057
1qygz5	null	null
1qyi5k	23.7413793103	126.58996533
1qyi8i	57.7954545455	246.972171744
1qyihv	10.2195121951	15.4517537013
1qyioh	214.136363636	306.387993592
1qyip9	38.640776699	246.189991136
1qyjyy	14.3555555556	31.9658305224
1qyk7h	19	5
1qykot	60.0309278351	81.7666346906
1qykuu	4.6086956522	6.7356232108
1qyl0o	195.197368421	480.233852567
1qylmp	299.072164948	480.933161814
1qyln0	254.005769231	380.548594346
1qylwu	8.6153846154	10.7634599923
1qymea	9.1325301205	14.3944191698
1qymma	7.3793103448	9.9530407522
1qynf2	287.874015748	548.275621705
1qynfk	141.970149254	131.722681344
1qynx5	null	null
1qyor1	160.871134021	186.102756484
1qyp1f	234.935135135	263.567430437
1qypga	175	0
1qypjq	7.875	9.1711163443
1qypme	476.909090909	512.327035921
1qypmp	62.3913043478	254.041204999
1qyq5k	57.9793814433	274.247723797
1qyq9p	173.505050505	299.791556331
1qyqag	125.783018868	154.445142286
1qyqif	106.409836066	300.929999869
1qyqmi	331.166666667	390.769077874
1qyr29	170.22	191.708819828
1qyrst	320.7	392.600420275
1qys8x	112.559322034	382.971046885
1qysak	66.6949152542	206.527443429
1qyshk	null	null
1qysyi	118.449275362	133.339007441
1qysze	84.1939393939	243.283259197
1qyszi	228.916666667	475.085218964
1qyt1z	36.1904761905	105.259597028
1qyt7q	113.5	100.5
1qytdq	321.063291139	492.144534491
1qytst	145.989795918	260.611349342
1qyupv	9.4864864865	16.5490615748
1qyv1n	183.5	208.361264794
1qyvt1	94.4566473988	182.887990056
1qywfg	192.626262626	267.722251139
1qyww2	166.181818182	159.842717116
1qywz8	100.916666667	233.924296277
1qyxjx	76.9695121951	346.388799314
1qyxn7	139.582644628	274.60674246
1qyxr6	16.2147651007	69.5538576274
1qyxxt	null	null
1qyy1c	174.428571429	237.122546462
1qyy8r	6	0
1qz0xl	50.6137931034	199.241637603
1qz13p	11.4078947368	30.7781440019
1qz14s	239.784615385	329.533726174
1qz2ii	78.9184952978	172.019225805
1qz351	76.2817869416	220.802946572
1qz3fi	41.5277777778	69.8969424348
1qz3jz	11.5	6.5
1qz3mf	90.3913043478	245.490707483
1qz3oc	81.7865853659	239.139712334
1qz3ri	122	117.297532417
1qz402	49.9811320755	197.430012174
1qz47j	56.402173913	144.180522397
1qz48b	330.84057971	475.639603646
1qz4m9	953.365853659	543.47947461
1qz4mx	15.5	14.5
1qz4n7	11	0
1qz4pb	41.0579710145	206.28662233
1qz4pg	197.272727273	519.951761908
1qz516	147.43	336.4958025
1qz517	50.1818181818	184.643711714
1qz5am	297.957446809	458.572203992
1qz6fm	29.2385321101	121.940796214
1qz6qm	328.388888889	415.820786569
1qz709	85.65	279.506489191
1qz7gb	265.260273973	530.367616819
1qz7hy	192.525773196	307.077715835
1qz7qx	205.756613757	258.514670653
1qz7xp	14.75	15.1719313207
1qz7zu	172.463768116	259.01886114
1qz80v	83.6666666667	101.032919356
1qz89p	17.6153846154	15.5342720933
1qz8it	11	0
1qz8nb	133.411764706	112.069862047
1qz8uf	null	null
1qz9a6	296.606837607	486.467476926
1qz9d2	57.8367346939	153.16981998
1qz9or	95.4722222222	175.562126723
1qzanb	1413	1081
1qzaps	48.4545454545	148.132228177
1qzb61	140.818181818	362.338946839
1qzb91	2	0
1qzbdg	50.6265060241	156.385391334
1qzbeh	115.197115385	273.772460602
1qzbo0	329.666666667	310.308806764
1qzc5p	73	112.598845465
1qzc7u	63.4	175.894400138
1qzcpe	265.608695652	425.806931053
1qzcxw	407.341666667	468.276618674
1qzdx1	48.7121212121	191.080124805
1qzebu	458	946.327638823
1qzed2	20.9743589744	37.95103943
1qzeq4	45.4347826087	171.337152012
1qzeqs	471.142857143	591.789399937
1qzf5i	64.5238095238	144.744641828
1qzfcz	95	0
1qzfqb	18.7272727273	43.2142461971
1qzg4m	39.4545454545	61.8809173646
1qzgqq	208.438095238	229.842220159
1qzgs5	60.303030303	187.21316401
1qzh4a	135.916666667	288.03586534
1qzhot	10.5714285714	12.7375389287
1qzhu7	58.5	219.342768287
1qzhuk	50.873015873	208.377823216
1qzhwa	228.139344262	481.160061906
1qzibm	143	244.171814508
1qzihb	363.869198312	425.59843668
1qzjrl	4.7777777778	5.1538071748
1qzk7i	403	444.795810604
1qzkdv	215.651933702	386.17696307
1qzklp	220.75	576.872332063
1qzlsc	279	0
1qzm6d	152.842307692	235.12461945
1qzn69	228.540983607	315.406792954
1qznpv	56.093220339	189.821637391
1qzo91	41.9502762431	179.492232745
1qzoiv	143	59
1qzp06	14.7727272727	31.1491015749
1qzp90	23.8	36.2513448026
1qzpit	214.333333333	167.640654046
1qzps2	180.17721519	268.350317021
1qzq8k	177.79	286.995829064
1qzqg1	435.02	522.047985917
1qzqgh	69	0
1qzqit	44.8846153846	227.220957681
1qzqjp	61.6666666667	176.394129406
1qzqq8	50	0
1qzqqu	267.666666667	425.16767934
1qzqrc	29.3333333333	50.9662197495
1qzr1m	null	null
1qzr7y	15	12
1qzre3	49.1264367816	123.882666456
1qzriw	35.2096774194	106.400815104
1qzrlj	67.3333333333	13.0213499897
1qzrn1	112.464827586	289.094907106
1qzs2c	154.75	179.396732133
1qzsxi	73.2118644068	275.649029233
1qzto7	31.8106060606	122.986457284
1qztu8	52	16
1qztzb	275.411764706	456.705344425
